ticker,q,time_scale,VR,Z2,p2,significant
BTC,3674,12.8d,0.8495247831476197,-0.0012912437157565119,0.9989697368612589,False
BTC,3698,12.8d,0.8503686770646464,-0.0012803845171050017,0.9989784012410432,False
BTC,3722,12.9d,0.8510911075896751,-0.001270637102673424,0.9989861785461993,False
BTC,3746,13.0d,0.8519146379440142,-0.001260097916260001,0.9989945875935897,False
BTC,3770,13.1d,0.8527187242109376,-0.001249796008803195,0.9990028073200237,False
BTC,3794,13.2d,0.8536167075306227,-0.0012387698102408885,0.9990116049468105,False
BTC,3818,13.3d,0.8543709162064594,-0.0012290305598436787,0.9990193757384207,False
BTC,3842,13.3d,0.8551100915070613,-0.0012194837071218818,0.9990269930191031,False
BTC,3866,13.4d,0.8557920542054921,-0.0012104812283820429,0.9990341759525969,False
BTC,3890,13.5d,0.8564928035558947,-0.0012013820134868913,0.9990414360703981,False
BTC,3914,13.6d,0.857018889030334,-0.0011938015707419838,0.9990474843842909,False
BTC,3938,13.7d,0.8573853674800759,-0.0011876021139723802,0.9990524308316264,False
BTC,3962,13.8d,0.857733699039789,-0.0011815975487799865,0.9990572217781262,False
BTC,3986,13.8d,0.8580009577744452,-0.0011763073112337746,0.9990614427740538,False
BTC,4010,13.9d,0.8581064538659442,-0.001172392311052523,0.9990645664901001,False
BTC,4034,14.0d,0.8582167324260466,-0.0011684692131162496,0.9990676966672298,False
BTC,4058,14.1d,0.8582709727741545,-0.0011650378530508887,0.9990704344945851,False
BTC,4082,14.2d,0.8582818000206468,-0.0011619907325084423,0.9990728657433752,False
BTC,4106,14.3d,0.8582493559564197,-0.001159323563145764,0.9990749938351973,False
BTC,4130,14.3d,0.8582407961396276,-0.0011564853974767124,0.9990772583622474,False
BTC,4154,14.4d,0.8582445959089398,-0.00115357104689408,0.9990795836760311,False
BTC,4178,14.5d,0.8582069988529715,-0.001151017138769491,0.9990816213985405,False
BTC,4202,14.6d,0.8581140136412451,-0.001148934098955851,0.9990832834227483,False
BTC,4226,14.7d,0.8580571970775234,-0.0011465787296643642,0.9990851627343031,False
BTC,4250,14.8d,0.8578671814865135,-0.0011453176253369787,0.9990861689493149,False
BTC,4274,14.8d,0.8577141779438432,-0.0011437744371146357,0.9990874002345655,False
BTC,4298,14.9d,0.8576104023173854,-0.0011418531830280482,0.9990889331725374,False
BTC,4322,15.0d,0.8574549134714304,-0.0011403640433322614,0.9990901213333361,False
BTC,4346,15.1d,0.8573252919102661,-0.0011386846641265288,0.999091461283206,False
BTC,4370,15.2d,0.8572273829416336,-0.0011367697290193424,0.9990929891793743,False
BTC,4394,15.3d,0.8571746425618263,-0.0011345138871791244,0.9990947890795894,False
BTC,4418,15.3d,0.8571981789881806,-0.0011316728432812738,0.9990970559031969,False
BTC,4442,15.4d,0.8571918961143109,-0.0011290893268610085,0.9990991172497443,False
BTC,4466,15.5d,0.857214500804774,-0.001126298279023665,0.9991013441823062,False
BTC,4490,15.6d,0.857228695508202,-0.0011235945122665086,0.9991035014746927,False
BTC,4514,15.7d,0.8572303939011389,-0.0011210093703795242,0.9991055641181927,False
BTC,4538,15.8d,0.8572543826196344,-0.0011182693877134734,0.9991077503066885,False
BTC,4562,15.8d,0.857437012500672,-0.0011143097625248906,0.9991109096285247,False
BTC,4586,15.9d,0.8577222045699608,-0.0011095759825592638,0.9991146866361384,False
BTC,4608,16.0d,0.8579639761227436,-0.0011054151088882307,0.9991180065309642,False
BTC,4610,16.0d,0.8579846986683058,-0.001105047792431623,0.9991182996069148,False
BTC,4634,16.1d,0.8582580245879868,-0.0011004633047579004,0.9991219574966246,False
BTC,4658,16.2d,0.858541113739102,-0.0010958309855596436,0.999125653550365,False
BTC,4682,16.3d,0.8588876674532058,-0.00109073588396479,0.9991297188508337,False
BTC,4706,16.3d,0.8592259522490847,-0.0010857341104043175,0.9991337096863713,False
BTC,4730,16.4d,0.8595281675887129,-0.001081038791284189,0.9991374560068067,False
BTC,4754,16.5d,0.8598824063357207,-0.0010759712774668882,0.9991414992954917,False
BTC,4778,16.6d,0.8602716099553104,-0.001070664524999318,0.9991457334689144,False
BTC,4802,16.7d,0.8607420705247477,-0.0010647659701958731,0.9991504398320405,False
BTC,4826,16.8d,0.8612169780864757,-0.0010588653048566367,0.9991551478791592,False
BTC,4850,16.8d,0.8616791697220111,-0.001053093082797569,0.9991597534434538,False
BTC,4874,16.9d,0.8621922931244034,-0.0010469648017903193,0.9991646431015582,False
BTC,4898,17.0d,0.8627152506994559,-0.001040794127552432,0.9991695665845799,False
BTC,4922,17.1d,0.8632097619229906,-0.0010348707512341374,0.9991742927525467,False
BTC,4946,17.2d,0.8636792980890496,-0.0010291667414521683,0.9991788438914628,False
BTC,4970,17.3d,0.864160981219697,-0.001023400870486476,0.9991834443884631,False
